stop_id,stop_name,zone_id,stop_lat,stop_lon
7jisLozx,Mamidipally Twd Charminar,Mamidipally,17.25,78.451
EIzwAraT,Quba Colony Twd Mohammad Nagar,Quba Colony,17.2943,78.4711
M6knPITE,Mohammed Nagar,Mohammed Nagar,17.2954,78.4707
oS865Fqt,Quba Colony Twd Charminar,Quba Colony,17.2942256094,78.4712590086
isHG9Bvl,Barkas Twd Koti,Barkas,17.31563602,78.47897049
u6ttvKKE,Kothapet-Salala,Salala,17.30450869377669,78.49087176167527
D148CtdH,Farooqnagar Bus Depot,Farooqnagar,17.328553066706863,78.46979499270137
ZV1Idm6T,Vst X Road Twd Kacheguda,Vst Bus Stop,17.403916560950446,78.5048045217991
MDESrJm0,Shankarmutt Twd Nallakunta,Shankar Mutt,17.400595,78.507909
SSKECBaa,Nimboliadda Twd Cbs,Nimboliadda,17.38446684,78.49381652
oS9Z79lQ,Suraram Colony Jeedimetla,Suraram Clny,17.540256782146532,78.43840113044236
qO4U0Drr,Jambagh Twd Mehdipatnam,Jambagh,17.383115,78.478306
YqJIS25g,Virat Nagar Twd Alizapur,Virat Nagar,17.397931895225216,78.4050001949072
B8kEqI1I,7Tombs Road Akbar Bagh Twd Shaikpet,7 Tombs,17.3980294867249,78.4003371745348
OIDD1EFI,Shaikpet Road Twd Gandipet,Shaikpet,17.4024020195614,78.3804633468389
6nG6Iyjk,Vinayaknagar Twd Narsingh,Vinayak Nagar,17.40088232966444,78.36712539164901
oP2U8YEG,Govt Headquarters Twd Narsingh,Govt Head Quarters,17.39982997681891,78.36499524957492
a2vt4L4z,Andhrabank Twd Narsingh,Andhrabank,17.39768299697912,78.36495146287605
USjOwGsm,Puppalguda Twd Gandipet,Puppalguda,17.395773635766357,78.36318388309007
uA8YdKKq,Manchirevula X Road Twd Gandipet,Manchirevulla X Road,17.3853137697208,78.35566498381479
Pm5Rl4ZJ,Manchirevula X Road Twd Mehdipatnam,Manchirevulla X Road,17.3854635080172,78.355480581522
bXlqZawB,Narsingi Road Twd Shaikpet,Narsinghi,17.3904765673922,78.35799749940628
yQItmgHB,Puppalguda Twd Tolichowki,Puppalguda,17.4021137625862,78.3734885975718
Fx9VQwy4,Andhrabank Twd Mehdipatnam,Andhrabank,17.39767787655007,78.36491525391004
bNZk3Mdb,Govt Headquarters Twd Mehdipatnam,Govt Head Quarters,17.399827846284435,78.3649420769337
ROAu6Lwn,Vinayaknagar Twd Mehdipatnam,Vinayak Nagar,17.40093352169057,78.36713612017387
KxVnipPH,Shaikhpet Twd Tolichowki,Shaikpet,17.4025111155899,78.3805505186319
0UsA9P7A,7 Tombs Chowk Twd Tolichowki,7 Tombs,17.3975217452877,78.4006979316473
jDMq77GU,Virat Nagar Twd Mehdipatnam,Virat Nagar,17.397995251759525,78.40514838695528
HBSFh1ve,Shaikpet Twd Gandipet,Shaikpet,17.4024020195614,78.3804633468389
p8REFkwK,Maithrivanam Twd Yousufguda,Maithrivanam,17.437045451857323,78.44278514385226
FkZHuszf,State Home Twd Kondapur,State Home,17.436445146606115,78.43953699038227
ZhXCxXmg,Yousufguda Basthi Twd Kondapur,Yousufguda Basti,17.436488655496408,78.43367367281407
Gn0cvdob,Yousufguda Check Post Twd Kondapur,Yousufguda Check Post,17.43645972430384,78.42808905465697
qOUl2tGQ,Rahamath Nagar Twd Borabanda,Rahamath Nagar Yusufgudda,17.4399819066103,78.4240324795246
xooQRzAc,Karmika Nagar Twd Yusufguda,Karmika-Nagar,17.444506970562102,78.42415586360997
WlMQCvLz,Sri Ram Nagar Twd Borabanda,Sri Ram Nagar Yusufguda,17.44926892084876,78.42294484248798
raxOJ94x,Kalyan Nagar Twd Mothi Nagar,Kalyan Nagar,17.4507981054702,78.4228207916021
Uzl4lfDY,Motinagar X Road Twd Borabanda,Mothinagar X Road,17.4540953575907,78.4222595393657
Km6BXdHU,Borabanda Bus Station,Borabanda,17.45417275866018,78.41627687215805
AIKHLZLb,Mothinagar X Road Twd Erragadda,Mothinagar X Road,17.4542891800416,78.4223168715834
3Nct5xT3,Sri Ram Nagar Twd Yusufguda,Sri Ram Nagar Yusufguda,17.449267702472024,78.42296366432305
GPyxthaT,Rahamath Nagar Twd Yusufguda,Rahamath Nagar Yusufgudda,17.4398971426414,78.42411160484663
Vy7sJKvK,Yousufguda Check Post Twd Panjagutta,Yousufguda Check Post,17.4374063438227,78.4282572939992
D9QGYrqD,Yousufguda Basti  Twd Secunderabad,Yousufguda Basti,17.43678,78.432168
VdNXwVYT,Bright School Twd Punjagutta,Bright School,17.4339398962105,78.436642549932
FOye99Qm,Srinagar Colony Twd Punjagutta,Srinagar Colony,17.430231751650126,78.43897371964728
plLWkHT4,Erragadda  X Rd Twd Sanathnagar,Erragadda,17.456358471128862,78.4343610766497
fdFMg1s4,Sanath Nagar,Sanath Nagar Bus Station,17.455431698772628,78.44788402318956
3hDe7Tan,Fathenagar Twd Balnagar,Fathenagar Twd Balnagar,17.458911432416485,78.4498500867538
6DU6OUtP,Aramghar X Roads Twd Lb Nagar,Aramghar X Road,17.322197894279398,78.43161371324524
YXiLVcxv,Upparpally Village,Upparpally,17.35904509294632,78.42081929205494
ZPqwNLNm,Hyderguda Twd Koti,Hyderguda,17.3634797115115,78.42355010711883
o6FSDgLc,Icrisat Twd Patancheruvu,Icrisat,17.518553830327,78.2787145288346
2mEo8KpE,Pr Nagar Twd Borabanda,Panduranga Nagar,17.4557029562537,78.42537765355938
ArWsmYQb,Kabeer Nagar Twd Yusufguda,Kabeer Nagar Hyd Bus Stop,17.4567145019597,78.4225123375654
rapGgpOm,Kabeer Nagar Bus Stop,Kabeer Nagar Hyd Bus Stop,17.4561074548764,78.4222934022545
IZj7iRiz,Pr Nagar Twd Erragada,Panduranga Nagar,17.4558564290942,78.4252595323817
vlr0GajT,Sanath Nagar Railway Station Twd Koti,Sanath Nagar Railway Station,17.4616389287505,78.4315812215209
4GhVjXLG,Moghalpura Twd Falaknama,Moghalpura,17.35945,78.476523
sXSVD0N7,Vikrampuri Twd Alwal,Vikrampuri,17.45526,78.49804
kcGFN8gk,Kharkana Twd Alwal,Karkhana,17.460776333331086,78.50035608219308
gWSdCVIN,Thirumalgiri Twd Alwal,Tirumalagiri,17.47262,78.50982
UtT6Mr0x,Lal Bazar Twd Dairy Farm,Lalbazar,17.477752395146094,78.5106678331172
Djd3PtNY,Lalbazar Twd Hakimpet,Lalbazar,17.479221,78.510914
H6fvd9Dg,Family Quaters Twd Bhudevinagar,Family Quarters,17.490909605331463,78.51272642612459
RCcFdNGF,Lothukunta Twd Alwal,Lothukunta,17.493553481815,78.5124732926487
A7V7d3tY,Alwal Twd Hakeempet,Alwal,17.501855797020706,78.51396560668947
A8TZ7LEb,Sri Bakery Twd Old Alwal,Sri Bakery,17.504727841021676,78.50765001544146
0ybr6WOr,Old Alwal Ig Statuetwd Suchitra,Old Alwal,17.508687,78.50353
zMu96nat,Father Balaiah Nagar Twd Suchitra,Father Baliah Nagar,17.506402,78.492643
r89dJX5x,Loyola Academy Twd Jbs,Loyola Academy,17.504777,78.487702
oPzLtLPj,Suchitra X Road Twd Alwal,Suchitra X Road,17.500766067827993,78.47993373870851
9IgCIs4O,Loyola Academy Twd Suchitra,Loyola Academy,17.505035,78.487839
MMNOM841,Father Balaiah Nagar Twd Jbs,Father Baliah Nagar,17.506522,78.492767
pd5BUXoL,Old Alwal Ig Statue Twd Jbs,Old Alwal,17.508452,78.503855
ejQwQYCQ,Sri Bakery Twd Alwal Main Road,Sri Bakery,17.50476951764677,78.50764367053561
DfXJWUqa,Alwal Twd Jbs,Alwal,17.5020195116399,78.51413726806642
9jdImE8R,Lothukunta Twd Jbs,Lothukunta,17.491851019072524,78.51283103227615
PzAv5tOi,Family Quarters Twd Secunderabad,Family Quarters,17.49098379300429,78.51284444332124
bhH3le9H,Lalbazar Twd Secunderabad,Lalbazar,17.47851,78.51104
JNHOpanH,Thirumalgiri Twd Secunderabad,Tirumalagiri,17.4726,78.51007
W9P6Xs2C,Karkhana Twd Jbs,Karkhana,17.460615401145713,78.50054919455204
Dz6YvX7w,Vikrampuri Karkhana Twd Jbs,Vikrampuri,17.4543860911897,78.498215675354
iIuLE0IR,St Anns Twd Jbs,St Anns Twd Jbs,17.442719581246557,78.50361026921122
SRDhnXIq,Jeedimetla Village Twd Medak,Jeedimetla Village,17.508909,78.479253
y1muWDXW,Angadipeta Twd Kompally,Angadipet,17.5139360687993,78.47959343343969
jBlNbTvB,Ncl North Twd Medchal,Ncl North Avenue,17.52563124323894,78.48420113498389
bvCB1f2T,Poultry Farm Twd Medchal,Poultry Farm (Cineplanet Kompally),17.52894597597308,78.48626106977464
Dma306Us,Doolapally X Road Twd Medchal,Doolapally X Road,17.54101264029087,78.49078327417375
6KuJg9Zb,Kompally Twd Medchal,Kompally,17.544708,78.491754
4Wi8zMH6,Kompally Bridge Twd Medchal,Kompally Bridge,17.564408293047858,78.49336946729672
nRZq5yDb,Gundapochampally Twd Medchal,Gundla Pochampally,17.569052,78.49356
GpbQUD6j,Prestige Park Twd Medchal,Prestige Park Gundlapochampally,17.576509683520527,78.49168717861177
ez2XDrI6,Kandlakoya Twd Nirmal,Kandlakoya,17.59133194,78.4927718
RI2R5nuN,Cmr College Twd Medchal,Cmr College,17.60385525,78.49075075
cfjBvkFA,Ida Twd Medchal,Ida Medchal,17.61149869,78.4872565
Gi9qTPby,Medchal Check Post Twd Medchal,Medchal Checkpost,17.6173996200387,78.4857561439275
AAUzdTTg,Medchal Bus Station,Medchal,17.634206695645183,78.48574896426103
akyDpNkg,Medchal Checkpost Twd Kompally,Medchal Checkpost,17.617943464131216,78.48582927613064
rVqgqGNI,Ida Twd Kompally,Ida Medchal,17.61189015,78.48740503
cEWk9f63,Cmr College Twd Kompally,Cmr College,17.60400020095634,78.49095223048457
WV52ABgC,Kandlakoya Twd Jbs,Kandlakoya,17.5914732026071,78.4931184723973
kzAhOdsk,Damber Factory Twd Kompally,Damber Factory,17.57927,78.491087
qZljXt6V,Gundla Pochampally Twd Secunderabad,Gundla Pochampally,17.569194,78.493857
84FMkcwT,Kompally Bridge Twd Kompally,Kompally Bridge,17.564598335344815,78.49365983710132
vnheouUu,Kompally Twd Jbs,Kompally,17.544481,78.492045
C9BknzJI,Doolapally X Road Twd Suchitra,Doolapally X Road,17.54009961398635,78.49093079566957
FW800vbH,Prajay Kompally Twd Secunderabad,Prajaya Aprts - Kompally,17.531005,78.487942
NzPbTG5y,Poultry Farm Twd Secunderabad,Poultry Farm,17.528861921320768,78.4866312146187
rTz6wUu6,Jeedimetla Village Twd Secunderabad,Jeedimetla Village,17.508392,78.479482
n1PUbyM2,Suchitra Circle Twd Mgbs,Suchitra X Road,17.499658,78.477149
CC8E84Vl,Badi Chowdi Twd Koti,Badi Chowdi,17.38850118213631,78.48754920139304
ukLe77CU,Kirloskar Twd Kompally,Kirloskar,17.600881643353286,78.492320100592
COB7XRKn,Balaji Hospital Kompally Twd Secunderabad,Balaji Hospital Kompalli,17.51879212,78.48197658
bvGBFEGx,Loyola Junior College Twd Alwal,Loyola Junior College,17.502751053298915,78.48449349403383
cUOHDBUL,Hanuman Temple Twd Secundrabad,Hanuman Temple-Karkhana,17.465,78.504
Y9lfJW1D,Hanuman Temple Twd Hakimpet,Hanuman Temple-Karkhana,17.46504169106071,78.50371960932644
x3xPOMEC,Alwal Twd Suchitra,Alwal,17.50254126228806,78.51382345785757
nnvRBdAZ,Loyola Junior College Twd Suchitra,Loyola Junior College,17.502566964410768,78.48456859588624
zMJBryNH,Prajay Apartment Twd Medchal,Prajaya Aprts - Kompally,17.531881,78.488056
1eqxqeHO,Damber Factory Twd Medchal,Damber Factory,17.57919962465781,78.4907913382261
RRTZl43p,Kirloskar Twd Medchal,Kirloskar,17.60083013223446,78.49203588227546
4jPGnvmh,Sardar Nagar Twd Chandrayangutta,Sardar Nagar,17.232300453954966,78.4732791755161
lBadZuhS,Sheep Farm Twd Koti,Sheep Farm,17.2571023770316,78.4753245921317
AFuELweC,Gopanpalle Milestone,Mile Stone,17.43939323081746,78.31485994267267
qogLRr9i,Darga Twd Filmnagar,Darga,17.415491506565804,78.39420498382064
jtlvGReR,Hmt Nagar Twd Mallapur,Hmt Nagar Nacharam,17.42443969,78.54731418
vuGTfEKr,Nacharam Village Twd Mallapur,Nacharam,17.428082172907658,78.55094254199886
2Go7spYf,Nfc X Roads Twd Ecil,Nfc X Roads,17.4484944624315,78.5753386601724
iFFYZAEz,Hb Playground Twd Mallapur,Play Ground-Hb Clny,17.4522460736681,78.5662801540278
bxqlmPtU,Nfc X Road Twd Mallapur,Nfc X Roads,17.448264595739495,78.57538953423501
6R4ISSCd,Nacharam X Rd Twd Tarnaka,Nacharam X Road,17.43312488,78.55464408
1tPdniFT,Nacharam Village Twd Secunderabad,Nacharam,17.427835337107574,78.55093315243721
KXSa7N9r,Hmt Nagar Twd Tarnaka,Hmt Nagar Nacharam,17.424028790241262,78.54717135429384
Y7DNcZgJ,Chakripuram Twd Charlapally,Chakripuram,17.478775889232452,78.58613848686218
4ODyY9jA,Vijaya Hosptl Twd Nagaram,Vijaya Hospital-Nagaram,17.482627511762633,78.59504336944926
FPHTZAnQ,Nagaram Twd Ghatkesar,Nagaram Ecil,17.4878519,78.60082392
GEQfLAZl,Dammaiguda Twd Balaji Nagar,Dammaiguda,17.501965792796742,78.58896687626839
rhKs1m5z,Ambedkarnagar Twd Dammaiguda,Ambedkar Nagar Dammaiguda,17.5067288018262,78.58388543128969
rE10T21r,Dammaiguda Twd Secunderabad,Dammaiguda,17.50213718143134,78.58883813023569
dQ9OtAZz,Dammaiguda X Road Twd Ecil,Dammaiguda X Road,17.489633060983998,78.6015719035661
ihYYcwld,Nagaram Twd Ecil,Nagaram Ecil,17.487935703410667,78.60098585486413
TZjYc9wD,Vijaya Hosp Twd Ecil,Vijaya Hospital-Nagaram,17.482324458452,78.59493653946699
Ag0TpmOp,Sv Nagar Twd Secunderabad,Sv Nagar,17.480700849520712,78.59116765376586
0NDQJIGP,Chakripuram Twd Secunderabad,Chakripuram,17.479200364671826,78.58546793460847
fUjweVGF,Nagarjuna Nagar Twd Secunderabad,Nagarjuna Nagar Clny,17.47988472,78.58190194
3a2eLPl2,Nagarjuna Nagar Twd Nagaram,Nagarjuna Nagar Clny,17.4801444,78.58167026
ZGCH1dKv,Chakripuram Twd Nagaram,Chakripuram,17.47947676422894,78.58536064624788
jdvB3Gdx,Dammaiguda X Road Twd Rampally,Dammaiguda X Road,17.48986712007547,78.60157459974289
bvOikYgX,Ayyappa Colony Twd Balajinagar,Ayyappa Colony,17.494,78.597
w6O0ksoC,Kishanbagh Twd Rajendranagar,Kishanbagh,17.35907651430377,78.4431016398485
YM8Ly8sq,Nandimuslay Twd Rajendranagar,Ram Bagh,17.36155449630603,78.43581143199782
ScnQYjip,Huda Colony Twd Koti,Huda Colony,17.362400472899843,78.43328894050262
CHr4jZcC,Langar House (Bapu Nagar) Twd Sedam,Langar House,17.374015,78.417593
YLvpA2j1,Age Bar Twd Mehidipatnam,Age Bar,17.376663136054777,78.38585861028857
Pm13hpJV,Ibrahim Bagh Twd Narsing,Ibrahim Bagh,17.37671497160438,78.38191777467728
4gvSfGeB,Neknapur Twd Shankarpally,Neknapur,17.378945180549202,78.36991489015512
kPZTFaTS,Hanuman Temple Twd Shankarpally,Hanuman Temple,17.381,78.367
iGveCYEN,Kokapet X Road Twd Icfai,Kokapet X Rd,17.387619,78.341096
7SoNNXKp,Graped Garden Twd Khanpur,Grape Garden,17.386822689078894,78.33802878828043
sFWHBI1O,Gandipet X Road  Twd Shankarpally,Gandipet X Road,17.385,78.331
fh2ezkIf,Cbit Twd Shankarpalli,Cbit,17.3935355900935,78.32022428512572
2StGQPKr,Cbit Hostel Twd Shankerpalli,Mile Stone,17.39624969582202,78.31107795196874
R37p0OO9,Khanapur Twd Mokila,Khanapur,17.397,78.302
pqdPrHsX,Miyakhan Gadda Twd Ibs,Miyakhan Gadda,17.404933924462746,78.28495591921818
ouE3tJiF,Janwada X Road Twd Ibs,Janwada X Road,17.412737371514822,78.26676517953918
VRc2v6Sq,Kollur X Road Twd Mokila,Kollur X Road,17.417773993099914,78.24990481229281
ytvCxXFb,Kollur X Road Twd Khanapur,Kollur X Road,17.41774328150473,78.25076043839934
ev6wgDXG,Janwada X Road Twd Narsing,Janwada X Road,17.412814152597296,78.26687514904219
oFhCBRcF,Miyakhan Gadda Twd Khanapur,Miyakhan Gadda,17.405,78.286
hYWlKusT,Khanapur Twd Narsing,Khanapur,17.397296517412794,78.30198258177154
qNee7vZl,Cbit Hostel Twd Mehdipatnam,Mile Stone,17.39627529354781,78.31159830379545
3Z4AuAHK,Cbit Twd Mehdipatnam,Cbit,17.393674882929943,78.32026720411199
SRmJE3Ta,Gandipet X Road  Twd Ramdev Guda,Gandipet X Road,17.386,78.331
bakKI0au,Grapes Garden Twd Langer House,Grape Garden,17.387,78.338
EhRIzJx4,Kokapet X Road Twd Uppal,Kokapet X Rd,17.388022,78.341466
1SdlIEjc,Hanuman Temple Twd Mehdipatnam,Hanuman Temple,17.38024426637546,78.36837797990209
JXAl0tDW,Neknapur Twd Mehdiptnam,Neknapur,17.379,78.37
YEipNxZK,Taramathi Twd Mehdipatnam,Taramathi,17.376898634349697,78.3789338177856
mFHd1TsQ,Ibrahim Bagh Twd Mehdiptnam,Ibrahim Bagh,17.3768448816577,78.38185611676433
W6uQBiPD,Nandimuslayguda Twd Koti,Ram Bagh,17.36158515832797,78.43550552480885
vM9MLKp4,Kishanbagh Twd Koti,Kishanbagh,17.359278739646207,78.44402432441714
pJbQlUdV,Hayatnagar-1 Bus Depot,Hayathnagar Bus Depot,17.326525053827773,78.59324097901651
AXnxhRKy,Hayathnagar Twd Koti,Hayath Nagar Bus Stand,17.32707761,78.60373244
l2TfSAiX,Kalanagar Hayathnagar Twd Pasumamula,Kala Nagar,17.338,78.646
p8rpf34I,Pasumamula Twd Amberpet,Pasumamula,17.34994711689169,78.6491435742548
SP66GDDh,Kalanagar Hayathnagar Twd Peddaamberpet,Kala Nagar,17.338,78.646
BVhrJEvM,Pedda Amberpet Checkpost Twd Hayathnagar,Pedda Amberpet Checkpost,17.32026209902649,78.64162803485306
AlYkBlSK,Mile Stone Twd Gandichervu,Gandicheruvu,17.300828786135202,78.66413980722429
xkOHgS7d,Gandicheruvu Village,Gandicheruvu,17.293032093675144,78.6725002527237
CIx41DpR,Mile Stone Twd Hayathnagar,Gandicheruvu,17.300751320210203,78.66414785385133
BBYVBsOP,Thorrur X Road Twd Munaganoor,Thorrur X Road,17.329080544821007,78.59617397189142
BEFZVUD1,Hayathnagar Old Village Twd Munuganoor,Hayath Nagar Village,17.323,78.603
xkyaFzF8,Munuganoor X Road Twd Thorrour,Munaganur X Roads,17.31609853935608,78.60193669795991
JBNfwDAo,Munuganoor Twd Koheda,Munaganoor Hayathnagar,17.301102797575076,78.60900163650514
5DonNAuD,Thorrur Village Twd Brahmanpally,Thorrur-Hyd,17.289,78.613
LaMngEEd,Milestone Twd Brahmanapally,Milestone Twd Brahmanapally,17.280578980818717,78.61485955858974
6kp3k1EM,Brahmanapally Twd Hayathnagar,Brahmanapally,17.268237401769674,78.61722226807429
KtsBOeEo,Milestone Twd Thorrur,Milestone Twd Thorrur,17.280457791863203,78.61446988921674
B2Eivg0A,Thorrur Village Twd Hayatnagar,Thorrur-Hyd,17.289,78.613
Se2I2oa3,Munuganoor Twd Dilsukhnagar,Munaganoor Hayathnagar,17.301,78.609
Wrvb9ZtD,Munaganoor X Road Twd Dilshuknagar,Munaganur X Roads,17.31638533123931,78.601593375206
PFCx8DCM,Hayathnagar Old Village Twd Dilshuknagar,Hayath Nagar Village,17.323,78.602
jp2suXs4,Kuntloor Village Twd Taramathipet,Kuntloor,17.341,78.626
HUwlpCwk,Kuntloor Harizanawada Twd Rajeev Gruha Kalpa,Kuntloor Harijanawad,17.35,78.625
Lwvtbhfj,Milestone Twd Rajivgruhakalpa,Mile Stone,17.356792905533982,78.62915038751335
DshMjCFN,Indukuri Apartments Twd Kuntloor,Indukuri Apartments,17.348520120212946,78.64465170575112
hsziFiVC,Double Bedroom X Roadtwd Gowrelly,Double Bedroom X Road,17.362313,78.65162
Pi5PJHIH,Thimmaiguda Double Bedrrom,Thimmaiguda Double Bedroom,17.36518439338527,78.65056361835101
ZrOBRLi4,Milestone Twd Kuntloor,Mile Stone,17.356417479059072,78.62910022937487
VVz06oGJ,Kuntloor Harizanawada,Kuntloor Harijanawad,17.35,78.625
5xMsGFxM,Indukuri Apartments Twd Orr,Indukuri Apartments,17.348615487325283,78.64460476709083
uLJtzHRB,Amul Diary Twd Tharmaspet,Amul Diary,17.35250260380081,78.66086583797659
Jkdxeeuh,Taramathipet X Road Twd Taramathipet Village,Tharamathipet X Roads,17.355067402958618,78.67190748448756
gBq5jhiv,Gowerelly X Road Twd Bacharam,Gowrelly,17.366,78.673
qBKH9CNv,Bacharam X Road Twd Bacharam Village,Bacharam X Rds,17.372,78.687
myzjFCj3,Bacharam Village,Bacharam,17.395,78.69
C1G51OCr,Bacharam X Road Twd Hayathnagar,Bacharam X Rds,17.372,78.687
VCtYCOEc,Amul Diary Twd Pasumamula,Amul Diary,17.35255004434138,78.66069600914123
k4usl2b1,Sanghi Temple Twd Anajpur,Sanghi Temple (Sanghi Nagar),17.270702972735343,78.6770305051088
pikZsh6P,Anajpur Village Twd Abdullapurmet,Anajpur,17.27030890655684,78.69376751649939
MHPMXCpm,Koheda X Road Twd Hayathnagar,Koheda X Road-Thorrur,17.28290449632809,78.64208400136681
7EnIzbEJ,Lashkarguda Village Twd Anajpur,Laskarguda,17.298,78.691
DSUFpHmT,Surmaiguda Village Twd Anajpur,Surmaiguda,17.292769533843,78.69027256518493
JBTKsF6k,Majeedpur X Road Twd Majeedpur,Majeedpur,17.287698852736238,78.69373792825682
EmrlCE2d,Majeedpur X Road Twd Abdullapur Mettu,Majeedpur,17.28767832359417,78.69345897389874
q2fHi9dQ,Surmaiguda Village Twd Abdullapurmet,Surmaiguda,17.292739055963917,78.69021892188141
HUK4iP4B,Lashkarguda Village Twd Abdullapurmet,Laskarguda,17.296938769738286,78.69102895104274
MHRfZoa4,Guntapalle Village Twd Majedpur,Gunthapalle,17.282,78.705
x28d7cJf,Avanthi Eng College Twd Majedpur,Avanthi Engg Clg,17.282336007289697,78.70823000751554
GbGvYUab,Majeedpur Village Twd Dandumailaram,Mazidpur Hayathnagar,17.281557478360657,78.7128352982123
smIcb0dP,Majeedpur Village Twd Abdullapurmet,Mazidpur Hayathnagar,17.281490834059113,78.71279774614631
lyrOFxGC,Avanthi Eng College Twd Abdullapurmet,Avanthi Engg Clg,17.28243004096054,78.7081273457631
EChYUfJl,Guntapalle Village Twd Abdullapurmet,Gunthapalle,17.282,78.705
GHCplBce,Mazidpur Milestone1 Twd Peerlagudem,Mazidpur Milestone1 Twd Peerlagudem,17.28305986487199,78.71974108425233
RHAzr6oE,Neelakanta Twd Peerlagudem,Neelakanta Twd Peerlagudem,17.27861201377617,78.73256564078086
zA8HoZXp,Perlagudem Twd Kottagudem,Peerlagudem,17.27626348046276,78.74219208640133
SJMG2roU,Perlagudem Twd Majedpur,Peerlagudem,17.276204589677494,78.74224305187967
Tw2GU1K6,Neelakanta Twd Mazidpur,Neelakanta Twd Mazidpur,17.278519812384914,78.7325120003346
aX5CMtIB,Peerlagudem Milestone2 Twd Mazidpur,Peerlagudem Milestone2 Twd Mazidpur,17.283099122924884,78.71995924658657
phUflm90,Bc Colony-Amet,B C Colony-Amet,17.316,78.6839
XKFmr7fi,Kuberapuri Twd Dandu Mailaram,Mile Stone,17.26840804944573,78.72178314871671
dlQbuusO,Narreepalle Twd Dandumailaram,Narrepalle,17.259991490471286,78.7346899455071
dUoYtNCz,Milestone Twd Dandu Mailaram,Mile Stone,17.25388152633625,78.74718584394019
IiUpwo6W,Nerrepally Milestone Twd Dandu Mailaram,Mile Stone,17.242854676083255,78.75405548260524
WvMFuY0p,Dandumailaram Twd Ibrahimpatnam,Dandumailaram,17.23092463036268,78.76094207389842
xTxCnGuv,Dandumailaram Twd Choutupal,Dandumailaram,17.231001482383697,78.76091392879835
e1Cr5vm4,Nerrepally Milestone Twd Abdullapurmettu,Nerrepally Milestone Twd Abdullapurmettu,17.24291615596766,78.75429152073255
v8FZbxj4,Milestone Twd Abdullapur Mettu,Milestone Twd Abdullapur Mettu,17.254023186356473,78.7473821527995
9FFAPE8x,Narreepalle Twd Polkampally,Narrepalle,17.2597817261462,78.73451823959105
41HAB087,Kuberapuri Twd Abdullapur Mettu,Kuberapuri Twd Abdullapur Mettu,17.268336332569554,78.72156858008584
nib1nnsj,Bhagyalatha Twd Raithu Bazar,Bhagyalatha (Arunodaya),17.332316941353337,78.58912646770477
SeOTAz0T,Shanthi Nagar Twd Raitu Bazar,Shanthi Nagar-Vanastalipuram,17.32820612818654,78.58753859787156
3UkEBTxG,Sharada Nagar Twd Raithu Bazar,Sharada Nagar-Hayathnagar,17.328194622534447,78.58507633086482
9Ezr2Jwk,Subhadra Nagar Twd Raitu Bazar,Subhadra-Kamala Nagar,17.328829577640615,78.58341870475914
tSGCiQav,Kamalanagar Twd Panama,Kamala Nagar-Vanasthalipuram,17.329825638001545,78.5790359981579
kQF1TB5X,Vanasthalipuram Complex,Vanasthalipuram Complex,17.330719203537416,78.57296615880877
2vgzCngU,Ganesh Temple Twd Hayathnagar,Ganesh Temple-Vanasthalipuram,17.33180229666866,78.56924861748452
AVqMsMvj,Vanasthali Puram Complex Twd Hayathnagar,Vanasthalipuram,17.3313606228412,78.572897426784
2NKuNLpA,Raitu Bazar Twd Kamalanagar,Raithu Bazar-Vsp,17.330605307004852,78.57562422134342
nkt9SkEX,Kamalanagar Twd Hayathnagar,Kamala Nagar-Vanasthalipuram,17.329893438449055,78.57894077954305
hnG4z3o9,Subhadra Nagar Twd Shanthi Nagar,Subhadra-Kamala Nagar,17.32891292206284,78.58334100694961
NiwiEx9q,Sharadha Nagar Twd Bhagyalatha,Sharada Nagar-Hayathnagar,17.32945564562372,78.58563154935838
jhd9QeGO,Shanthi Nagar Twd Bagyalatha,Shanthi Nagar-Vanastalipuram,17.329318667712574,78.58753591536306
2b3B8JFF,Nacharam Esi Hospital Twd Mallapur,Esi Hospital Nacharam,17.43094713,78.55324522
ko9Sd2Em,Nfc X Roads Twd Cherlapally,Nfc X Roads,17.448470578656217,78.57579454779625
9mgpyHL4,Hcl X Road Twd Cherlapally,Hcl,17.45555446179154,78.5817369951529
w5wCAtvW,Phase 1 Twd Cherlapally,Cherlapally Phase 1,17.459461544980083,78.59055876674115
9WCdx88A,Ganesh Kamaan Twd Cherlapally,Ganesh Temple Kaman Cherlapally,17.459036729268938,78.59512197294445
PiEeyUSk,Ec Nagar Twd Cherlapally,Ec Nagar,17.459194271009505,78.59904260274449
GTRQRJwL,Cherlapally Railway Station Twd Cherlapally,Cherlapally Railway Station,17.45904064597108,78.60438824797338
suDhrwkI,Cherlapally Bus Stand,Cherlapally,17.463285244066995,78.61145450231484
noE4riD7,Cherlapally Railway Station Twd Mallapur,Cherlapally Railway Station,17.459302896666948,78.60471278082488
9T84PzhC,Ec Nagar Twd Mallapur,Ec Nagar,17.459149399324748,78.59902649962032
2TAxnGhR,Ganesh Kamaan Twd Mallapur,Ganesh Temple Kaman Cherlapally,17.458960068579493,78.59519900566407
JsM4aJsN,Phase 1 Twd Mallapur,Cherlapally Phase 1,17.459423161057263,78.5907143354416
RhnPIEYO,Ymca Bus Stop Twd Secunderabad  Railway Station,Ymca Secunderabad,17.441944230058667,78.49877895200494
